"Flows from January 01, 2000 to March 31, 2023",,,,,,,
,,,,,,,
Query Type:,FLOWS,,,,,,
Data Points:,"GRA Purchases, GRA Repurchases, GRA Charges",,,,,,
Members:,"Afghanistan, Islamic Republic of, Albania, Algeria, Andorra, Angola, Antigua and Barbuda, Argentina, Armenia, Republic of, Australia, Austria, Azerbaijan, Bahamas, The, Bahrain, Kingdom of, Bangladesh, Barbados, Belarus, Republic of, Belgium, Belize, Benin, Bhutan, Bolivia, Bosnia and Herzegovina, Botswana, Brazil, Brunei Darussalam, Bulgaria, Burkina Faso, Burundi, Cabo Verde, Cambodia, Cameroon, Canada, Central African Republic, Chad, Chile, China, Colombia, Comoros, Congo, Democratic Republic of, Congo, Republic of, Costa Rica, Cote d'Ivoire, Croatia, Republic of, Cyprus, Czech Republic, Denmark, Djibouti, Dominica, Dominican Republic, Ecuador, Egypt, El Salvador, Equatorial Guinea, Eritrea, Estonia, Republic of, Eswatini, The Kingdom of, Ethiopia, Fiji, Finland, France, Gabon, Gambia, The, Georgia, Germany, Ghana, Greece, Grenada, Guatemala, Guinea, Guinea-Bissau, Guyana, Haiti, Honduras, HKMA, Hungary, Iceland, India, Indonesia, Iran, Islamic Republic of, Iraq, Ireland, Israel, Italy, Jamaica, Japan, Jordan, Kazakhstan, Republic of, Kenya, Kiribati, Korea, Kosovo, Kuwait, Kyrgyz Republic, Lao People's Democratic Republic, Latvia, Republic of, Lebanon, Lesotho, Liberia, Libya, Lithuania, Republic of, Luxembourg, Madagascar, Malawi, Malaysia, Maldives, Mali, Malta, Marshall Islands, Mauritania, Mauritius, Mexico, Micronesia, Federated States of, Moldova, Republic of, Mongolia, Montenegro, Republic of, Morocco, Mozambique, Myanmar, Namibia, Nauru, Nepal, Netherlands, The, New Zealand, Nicaragua, Niger, Nigeria, North Macedonia, Republic of, Norway, Oman, Pakistan, Palau, Panama, Papua New Guinea, Paraguay, Peru, Philippines, Poland, Republic of, Portugal, Qatar, Romania, Russian Federation, Rwanda, Samoa, San Marino, Republic of, Sao Tome & Principe, Saudi Arabia, Senegal, Serbia, Republic of, Seychelles, Sierra Leone, Singapore, Slovak Republic, Slovenia, Republic of, Solomon Islands, Somalia, South Africa, South Sudan, Spain, Sri Lanka, St. Kitts and Nevis, St. Lucia, St. Vincent and the Grenadines, Sudan, Suriname, Sweden, Switzerland, Syrian Arab Republic, Tajikistan, Republic of, Tanzania, Thailand, Timor-Leste, The Democratic Republic of, Togo, Tonga, Trinidad and Tobago, Tunisia, TÃ¼rkiye, Republic of, Turkmenistan, Republic of, Tuvalu, Uganda, Ukraine, United Arab Emirates, United Kingdom, United States, Uruguay, Uzbekistan, Republic of, Vanuatu, Venezuela, Vietnam, Yemen, Republic of, Zambia, Zimbabwe",,,,,,
Start Date:,1/1/2000,,,,,,
End Date:,3/31/2023,,,,,,
Output Options:,FLOWS_DETAILS,,,,,,
,,,,,,,
Flow Type,Member,Member Code,Description,Transaction Value Date,Amount,Original Disbursement Date,Original Arrangement Date
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,3/14/2002,67837500,12/15/1998,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,6/14/2002,67837500,12/15/1998,12/2/1998
GRA Purchases,Brazil,BRA,Stand-By Arrangement,6/21/2002,1075875000,6/21/2002,9/14/2001
GRA Purchases,Brazil,BRA,Stand-By Arrangement,9/11/2002,1141056000,9/11/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,9/13/2002,67837500,12/15/1998,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/13/2002,67837500,12/15/1998,12/2/1998
GRA Purchases,Brazil,BRA,Stand-By Arrangement,12/23/2002,1141056000,12/23/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,3/7/2003,101756250,12/9/1999,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,3/14/2003,67837500,12/15/1998,12/2/1998
GRA Purchases,Brazil,BRA,Stand-By Arrangement,3/19/2003,1520913000,3/19/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,6/6/2003,101756250,12/9/1999,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,6/13/2003,67837500,12/15/1998,12/2/1998
GRA Purchases,Brazil,BRA,Stand-By Arrangement,6/17/2003,4265514000,6/17/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,9/8/2003,101756250,12/9/1999,12/2/1998
GRA Purchases,Brazil,BRA,Stand-By Arrangement,9/9/2003,1521408000,9/9/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,9/12/2003,67837500,12/15/1998,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,9/26/2003,200200000,6/28/2001,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/8/2003,101756250,12/9/1999,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/12/2003,67837500,12/15/1998,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/24/2003,200200000,6/28/2001,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/24/2003,44828125,9/28/2001,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,3/8/2004,101756250,12/9/1999,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,3/26/2004,200200000,6/28/2001,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,3/26/2004,44828125,9/28/2001,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,6/8/2004,101756250,12/9/1999,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,6/25/2004,200200000,6/28/2001,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,6/25/2004,44828125,9/28/2001,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,9/8/2004,101756250,12/9/1999,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,9/20/2004,134484375,6/21/2002,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,9/27/2004,200200000,6/28/2001,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,9/27/2004,44828125,9/28/2001,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/8/2004,101756250,12/9/1999,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/10/2004,142632000,9/11/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/20/2004,134484375,6/21/2002,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/27/2004,200200000,6/28/2001,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/27/2004,44828125,9/28/2001,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/22/2005,71930125,3/19/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/22/2005,380228250,3/19/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/22/2005,380228250,3/19/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/22/2005,190114125,3/19/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/22/2005,190114125,3/19/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/22/2005,190114125,3/19/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,200200000,6/28/2001,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,137344000,6/28/2001,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,44828125,9/28/2001,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,44828125,9/28/2001,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,44828125,9/28/2001,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,134484375,6/21/2002,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,134484375,6/21/2002,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,134484375,6/21/2002,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,134484375,6/21/2002,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,134484375,6/21/2002,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,134484375,6/21/2002,9/14/2001
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,142632000,9/11/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,142632000,9/11/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,142632000,9/11/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,142632000,9/11/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,34380000,9/11/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,142632000,9/11/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,142632000,9/11/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,142632000,12/23/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,142632000,12/23/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,142632000,12/23/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,285264000,12/23/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,142632000,12/23/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,142632000,12/23/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,142632000,12/23/2002,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,118184000,3/19/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,1066378500,6/17/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,1066378500,6/17/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,533189250,6/17/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,533189250,6/17/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,1066378500,6/17/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,190176000,9/9/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,380352000,9/9/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,190176000,9/9/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,380352000,9/9/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/23/2005,380352000,9/9/2003,9/6/2002
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/27/2005,62856000,6/28/2001,12/2/1998
GRA Repurchases,Brazil,BRA,Stand-By Arrangement,12/27/2005,108252000,9/11/2002,9/6/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,1/3/2000,3875000,1/4/1993,4/17/1992
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,1/23/2000,10000000,7/24/1996,7/19/1996
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,4/23/2000,10000000,7/24/1996,7/19/1996
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,7/15/2000,2900000,4/16/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,7/23/2000,10000000,7/24/1996,7/19/1996
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,10/15/2000,2900000,4/16/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,10/23/2000,10000000,7/24/1996,7/19/1996
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,10/27/2000,12500000,7/28/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,11/26/2000,7775000,8/27/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,1/15/2001,2900000,4/16/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,1/23/2001,10000000,7/24/1996,7/19/1996
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,1/27/2001,12500000,7/28/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/26/2001,7775000,8/27/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,3/17/2001,5000000,12/18/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,3/18/2001,2775000,12/19/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,4/15/2001,2900000,4/16/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,4/23/2001,10000000,7/24/1996,7/19/1996
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,4/27/2001,12500000,7/28/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,5/26/2001,7775000,8/27/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,6/17/2001,5000000,12/18/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,6/18/2001,2775000,12/19/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,7/15/2001,2900000,4/16/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,7/23/2001,10000000,7/24/1996,7/19/1996
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,7/27/2001,12500000,7/28/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,8/19/2001,15537500,5/20/1998,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,8/26/2001,7775000,8/27/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,9/17/2001,5000000,12/18/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,9/18/2001,2775000,12/19/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,10/15/2001,2900000,4/16/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,10/27/2001,12500000,7/28/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,11/19/2001,15537500,5/20/1998,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,11/26/2001,7775000,8/27/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,12/17/2001,5000000,12/18/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,12/18/2001,2775000,12/19/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,1/15/2002,2900000,4/16/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,1/27/2002,12500000,7/28/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/19/2002,15537500,5/20/1998,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/26/2002,7775000,8/27/1997,4/11/1997
GRA Purchases,Bulgaria,BGR,Stand-By Arrangement,2/28/2002,32000000,2/28/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,3/17/2002,5000000,12/18/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,3/18/2002,2775000,12/19/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,4/15/2002,2900000,4/16/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,4/27/2002,12500000,7/28/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,5/19/2002,15537500,5/20/1998,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,5/26/2002,7775000,8/27/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,6/17/2002,5000000,12/18/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,6/18/2002,2775000,12/19/1997,4/11/1997
GRA Purchases,Bulgaria,BGR,Stand-By Arrangement,7/25/2002,26000000,7/25/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,7/27/2002,12500000,7/28/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,8/19/2002,15537500,5/20/1998,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,8/26/2002,7775000,8/27/1997,4/11/1997
GRA Purchases,Bulgaria,BGR,Stand-By Arrangement,8/26/2002,26000000,8/26/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,9/17/2002,5000000,12/18/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,9/18/2002,2775000,12/19/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,11/19/2002,15537500,5/20/1998,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,12/17/2002,5000000,12/18/1997,4/11/1997
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,12/18/2002,2775000,12/19/1997,4/11/1997
GRA Purchases,Bulgaria,BGR,Stand-By Arrangement,2/12/2003,26000000,2/12/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/19/2003,15537500,5/20/1998,4/11/1997
GRA Purchases,Bulgaria,BGR,Stand-By Arrangement,4/7/2003,26000000,4/7/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,5/19/2003,15537500,5/20/1998,4/11/1997
GRA Purchases,Bulgaria,BGR,Stand-By Arrangement,7/9/2003,26000000,7/9/2003,2/27/2002
GRA Purchases,Bulgaria,BGR,Stand-By Arrangement,8/29/2003,26000000,8/29/2003,2/27/2002
GRA Purchases,Bulgaria,BGR,Stand-By Arrangement,2/6/2004,26000000,2/6/2004,2/27/2002
GRA Purchases,Bulgaria,BGR,Stand-By Arrangement,3/15/2004,26000000,3/15/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,5/27/2004,4000000,2/28/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,8/27/2004,4000000,2/28/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,10/22/2004,3250000,7/25/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,11/24/2004,4000000,2/28/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,11/24/2004,3250000,8/26/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,1/24/2005,3250000,7/25/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/25/2005,4000000,2/28/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/25/2005,3250000,8/26/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,4/22/2005,3250000,7/25/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,5/11/2005,3250000,2/12/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,5/25/2005,3250000,8/26/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,5/27/2005,4000000,2/28/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,7/7/2005,3250000,4/7/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,7/22/2005,3250000,7/25/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,8/11/2005,3250000,2/12/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,8/25/2005,3250000,8/26/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,8/26/2005,4000000,2/28/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,10/7/2005,3250000,4/7/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,10/7/2005,3250000,7/9/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,10/24/2005,3250000,7/25/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,11/11/2005,3250000,2/12/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,11/23/2005,4000000,2/28/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,11/23/2005,3250000,8/26/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,11/29/2005,3250000,8/29/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,1/6/2006,3250000,4/7/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,1/9/2006,3250000,7/9/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,1/24/2006,3250000,7/25/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,2/12/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,2/12/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,2/12/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,2/12/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,2/12/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,4/7/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,4/7/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,4/7/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,4/7/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,4/7/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,7/9/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,7/9/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,7/9/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,7/9/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,7/9/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,7/9/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,8/29/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,8/29/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,8/29/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,8/29/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,8/29/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,8/29/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,8/29/2003,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,2/6/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,2/6/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,2/6/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,2/6/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,2/6/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,2/6/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,2/6/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,2/6/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,3/15/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,3/15/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,3/15/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,3/15/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,3/15/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,3/15/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,3/15/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/1/2006,3250000,3/15/2004,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/24/2006,3250000,8/26/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,2/27/2006,4000000,2/28/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,4/21/2006,3250000,7/25/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,5/25/2006,3250000,8/26/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,7/24/2006,3250000,7/25/2002,2/27/2002
GRA Repurchases,Bulgaria,BGR,Stand-By Arrangement,8/25/2006,3250000,8/26/2002,2/27/2002
GRA Repurchases,Cameroon,CMR,Stand-By Arrangement,1/1/2000,1062500,10/2/1995,9/27/1995
GRA Repurchases,Cameroon,CMR,Stand-By Arrangement,2/11/2000,2462500,2/12/1996,9/27/1995
GRA Repurchases,Cameroon,CMR,Stand-By Arrangement,3/31/2000,1062500,10/2/1995,9/27/1995
GRA Repurchases,Cameroon,CMR,Stand-By Arrangement,5/11/2000,2462500,2/12/1996,9/27/1995
GRA Repurchases,Cameroon,CMR,Stand-By Arrangement,6/30/2000,1062500,10/2/1995,9/27/1995
GRA Repurchases,Cameroon,CMR,Stand-By Arrangement,8/11/2000,2462500,2/12/1996,9/27/1995
GRA Repurchases,Cameroon,CMR,Stand-By Arrangement,9/29/2000,1062500,10/2/1995,9/27/1995
GRA Repurchases,Cameroon,CMR,Stand-By Arrangement,11/10/2000,2462500,2/12/1996,9/27/1995
GRA Repurchases,Cameroon,CMR,Stand-By Arrangement,2/9/2001,2462500,2/12/1996,9/27/1995
